video_id,timestamp,entity_id,entity_type,action
L26_V229,54.24,L26_V229_obj_41795,person,making sushi
L26_V229,57.12,L26_V229_obj_41798,person,making a sandwich
L26_V229,63.12,L26_V229_obj_41794,person,cooking chicken
L26_V229,66.24,L26_V229_obj_41798,person,cooking chicken
L26_V229,72.72,L26_V229_obj_41794,person,carving pumpkin
L26_V229,118.08,L26_V229_obj_41824,person,making a sandwich
L26_V229,125.52,L26_V229_obj_41824,person,making a sandwich
L26_V229,132.72,L26_V229_obj_41832,person,cooking sausages
L26_V229,161.28,L26_V229_obj_41840,person,tasting food
L26_V229,177.84,L26_V229_obj_41854,person,making tea
L26_V229,189.84,L26_V229_obj_41861,person,tossing salad
L26_V229,212.88,L26_V229_obj_41869,person,cooking sausages
L26_V229,232.32,L26_V229_obj_41888,person,making sushi
L26_V229,236.88,L26_V229_obj_41888,person,making sushi
L26_V229,255.84,L26_V229_obj_41901,person,tossing salad
L26_V230,44.88,L26_V230_obj_7144,person,dribbling basketball
L26_V230,48.72,L26_V230_obj_7144,person,dribbling basketball
L26_V230,52.56,L26_V230_obj_7144,person,dribbling basketball
L26_V230,52.56,L26_V230_obj_7145,person,sign language interpreting
L26_V230,56.4,L26_V230_obj_7144,person,playing volleyball
L26_V230,121.92,L26_V230_obj_7183,person,sharpening pencil
L26_V230,143.04,L26_V230_obj_7196,person,folding paper
L26_V230,148.8,L26_V230_obj_7197,person,doing nails
L26_V230,159.6,L26_V230_obj_7197,person,making jewelry
L26_V230,169.2,L26_V230_obj_7220,person,doing nails
L26_V230,234.96,L26_V230_obj_7239,person,applying cream
L26_V230,247.68,L26_V230_obj_7239,person,playing volleyball
L26_V230,291.36,L26_V230_obj_7285,person,shaking hands
L26_V230,298.8,L26_V230_obj_7289,person,beatboxing
L26_V231,32.16,L26_V231_obj_379,person,dribbling basketball
L26_V231,50.16,L26_V231_obj_386,person,folding paper
L26_V231,66.72,L26_V231_obj_400,person,tossing coin
L26_V231,103.2,L26_V231_obj_414,person,cutting nails
L26_V231,161.76,L26_V231_obj_445,person,doing nails
L26_V231,180.72,L26_V231_obj_458,person,playing volleyball
L26_V231,183.36,L26_V231_obj_468,person,folding napkins
L26_V231,195.6,L26_V231_obj_445,person,ironing
L26_V231,206.64,L26_V231_obj_478,person,playing volleyball
L26_V231,233.28,L26_V231_obj_488,person,rock scissors paper
L26_V231,257.28,L26_V231_obj_502,person,dribbling basketball
L26_V231,268.32,L26_V231_obj_507,person,baking cookies
L26_V231,280.32,L26_V231_obj_513,person,eating hotdog
L26_V231,294.48,L26_V231_obj_515,person,dribbling basketball
L26_V231,300.72,L26_V231_obj_517,person,dribbling basketball
L26_V232,46.32,L26_V232_obj_2196,person,beatboxing
L26_V232,60.24,L26_V232_obj_2207,person,doing nails
L26_V232,64.8,L26_V232_obj_2210,person,doing nails
L26_V232,88.08,L26_V232_obj_2224,person,doing nails
L26_V232,113.76,L26_V232_obj_2241,person,cutting nails
L26_V232,115.92,L26_V232_obj_2249,person,sharpening pencil
L26_V232,117.84,L26_V232_obj_2241,person,rock scissors paper
L26_V232,144.72,L26_V232_obj_2268,person,making tea
L26_V232,149.76,L26_V232_obj_2268,person,making tea
L26_V232,161.04,L26_V232_obj_2279,person,playing volleyball
L26_V232,161.04,L26_V232_obj_2280,person,answering questions
L26_V232,226.8,L26_V232_obj_2313,person,scrambling eggs
L26_V232,235.44,L26_V232_obj_2315,person,scrambling eggs
L26_V232,293.76,L26_V232_obj_2339,person,playing volleyball
L26_V232,297.36,L26_V232_obj_2339,person,playing volleyball
L26_V232,297.36,L26_V232_obj_2340,person,answering questions
L26_V232,301.92,L26_V232_obj_2341,person,beatboxing
L26_V232,305.04,L26_V232_obj_2339,person,answering questions
L26_V232,305.52,L26_V232_obj_2341,person,beatboxing
L26_V233,31.92,L26_V233_obj_9428,person,beatboxing
L26_V233,43.2,L26_V233_obj_9427,person,playing volleyball
L26_V233,47.04,L26_V233_obj_9427,person,playing volleyball
L26_V233,50.88,L26_V233_obj_9428,person,rock scissors paper
L26_V233,53.52,L26_V233_obj_9429,person,tying tie
L26_V233,59.04,L26_V233_obj_9429,person,ironing
L26_V233,72.72,L26_V233_obj_9441,person,doing nails
L26_V233,96.96,L26_V233_obj_9449,person,playing volleyball
L26_V233,100.56,L26_V233_obj_9449,person,playing volleyball
L26_V233,120.48,L26_V233_obj_9453,person,answering questions
L26_V233,122.64,L26_V233_obj_9457,person,cutting nails
L26_V233,144.24,L26_V233_obj_9457,person,rock scissors paper
L26_V233,147.84,L26_V233_obj_9457,person,rock scissors paper
L26_V233,207.36,L26_V233_obj_9497,person,eating hotdog
L26_V233,217.44,L26_V233_obj_9497,person,carving pumpkin
L26_V233,218.88,L26_V233_obj_9501,person,cutting nails
L26_V233,226.56,L26_V233_obj_9506,person,carving pumpkin
L26_V233,231.36,L26_V233_obj_9506,person,carving pumpkin
L26_V233,245.04,L26_V233_obj_9514,person,playing volleyball
L26_V233,265.44,L26_V233_obj_9516,person,tying knot (not on a tie)
L26_V233,270.48,L26_V233_obj_9518,person,rock scissors paper
L26_V233,274.08,L26_V233_obj_9519,person,playing volleyball
L26_V233,274.08,L26_V233_obj_9518,person,beatboxing
L26_V233,277.68,L26_V233_obj_9519,person,playing volleyball
L26_V233,277.92,L26_V233_obj_9518,person,beatboxing
L26_V233,291.36,L26_V233_obj_9520,person,tying knot (not on a tie)
L26_V234,30.72,L26_V234_obj_3506,person,answering questions
L26_V234,30.72,L26_V234_obj_3507,person,beatboxing
L26_V234,34.32,L26_V234_obj_3506,person,answering questions
L26_V234,41.76,L26_V234_obj_3512,person,playing volleyball
L26_V234,42.96,L26_V234_obj_3506,person,tying bow tie
L26_V234,68.4,L26_V234_obj_3516,person,cutting nails
L26_V234,72.24,L26_V234_obj_3516,person,doing nails
L26_V234,75.12,L26_V234_obj_3525,person,cutting nails
L26_V234,98.64,L26_V234_obj_3534,person,cutting nails
L26_V234,107.04,L26_V234_obj_3538,person,cutting nails
L26_V234,111.12,L26_V234_obj_3544,person,rock scissors paper
L26_V234,113.52,L26_V234_obj_3546,person,rock scissors paper
L26_V234,131.52,L26_V234_obj_3564,person,answering questions
L26_V234,131.52,L26_V234_obj_3565,person,rock scissors paper
L26_V234,154.56,L26_V234_obj_3571,person,bandaging
L26_V234,163.92,L26_V234_obj_3578,person,washing hands
L26_V234,208.08,L26_V234_obj_3597,person,shaking hands
L26_V234,216.72,L26_V234_obj_3601,person,playing squash or racquetball
L26_V234,232.56,L26_V234_obj_3609,person,breading or breadcrumbing
L26_V234,275.28,L26_V234_obj_3633,person,rock scissors paper
L26_V234,301.92,L26_V234_obj_3643,person,dribbling basketball
L26_V234,301.92,L26_V234_obj_3644,person,dribbling basketball
L26_V234,306.72,L26_V234_obj_3645,person,beatboxing
L26_V234,309.36,L26_V234_obj_3643,person,answering questions
L26_V235,43.44,L26_V235_obj_7296,person,answering questions
L26_V235,49.92,L26_V235_obj_7296,person,answering questions
L26_V235,78.72,L26_V235_obj_7321,person,rock scissors paper
L26_V235,95.52,L26_V235_obj_7304,person,cutting nails
L26_V235,101.76,L26_V235_obj_7332,person,cutting watermelon
L26_V235,143.76,L26_V235_obj_7360,person,washing hands
L26_V235,148.32,L26_V235_obj_7362,person,answering questions
L26_V235,148.32,L26_V235_obj_7363,person,rock scissors paper
L26_V235,201.12,L26_V235_obj_7401,person,making tea
L26_V235,204.0,L26_V235_obj_7402,person,tossing coin
L26_V235,213.6,L26_V235_obj_7409,person,scrambling eggs
L26_V235,261.6,L26_V235_obj_7446,person,answering questions
L26_V235,282.48,L26_V235_obj_7452,person,answering questions
L26_V235,282.48,L26_V235_obj_7453,person,dribbling basketball
L26_V235,286.08,L26_V235_obj_7452,person,answering questions
L26_V235,289.92,L26_V235_obj_7452,person,answering questions
L26_V235,290.64,L26_V235_obj_7448,person,beatboxing
L26_V236,30.48,L26_V236_obj_7165,person,playing volleyball
L26_V236,30.48,L26_V236_obj_7166,person,beatboxing
L26_V236,45.84,L26_V236_obj_7166,person,rock scissors paper
L26_V236,75.12,L26_V236_obj_7186,person,playing volleyball
L26_V236,80.64,L26_V236_obj_7188,person,ironing
L26_V236,119.52,L26_V236_obj_7207,person,sharpening pencil
L26_V236,155.76,L26_V236_obj_7229,person,playing volleyball
L26_V236,160.32,L26_V236_obj_7230,person,playing volleyball
L26_V236,161.28,L26_V236_obj_7229,person,sharpening pencil
L26_V236,163.92,L26_V236_obj_7230,person,beatboxing
L26_V236,165.12,L26_V236_obj_7229,person,sharpening pencil
L26_V236,204.24,L26_V236_obj_7249,person,playing volleyball
L26_V236,212.88,L26_V236_obj_7251,person,rock scissors paper
L26_V236,272.4,L26_V236_obj_7279,person,playing volleyball
L26_V236,276.0,L26_V236_obj_7279,person,playing volleyball
L26_V236,280.08,L26_V236_obj_7281,person,beatboxing
L26_V236,283.68,L26_V236_obj_7281,person,finger snapping
L26_V237,37.2,L26_V237_obj_8670,person,dribbling basketball
L26_V237,37.2,L26_V237_obj_8671,person,playing volleyball
L26_V237,53.28,L26_V237_obj_8670,person,dribbling basketball
L26_V237,55.2,L26_V237_obj_8672,person,sign language interpreting
L26_V237,57.12,L26_V237_obj_8670,person,dribbling basketball
L26_V237,59.04,L26_V237_obj_8672,person,sign language interpreting
L26_V237,60.96,L26_V237_obj_8670,person,dribbling basketball
L26_V237,72.0,L26_V237_obj_8670,person,dribbling basketball
L26_V237,85.92,L26_V237_obj_8670,person,doing nails
L26_V237,98.4,L26_V237_obj_8692,person,doing nails
L26_V237,107.28,L26_V237_obj_8692,person,doing nails
L26_V237,200.64,L26_V237_obj_8765,person,shaking hands
L26_V237,220.8,L26_V237_obj_8776,person,scrambling eggs
L26_V237,226.56,L26_V237_obj_8776,person,cooking chicken
L26_V237,286.32,L26_V237_obj_8800,person,answering questions
L26_V237,289.92,L26_V237_obj_8800,person,playing volleyball
L26_V237,293.76,L26_V237_obj_8800,person,answering questions
L26_V238,30.24,L26_V238_obj_9523,person,dribbling basketball
L26_V238,41.52,L26_V238_obj_9523,person,dribbling basketball
L26_V238,106.32,L26_V238_obj_9570,person,cleaning shoes
L26_V238,152.64,L26_V238_obj_9599,person,sharpening pencil
L26_V238,191.28,L26_V238_obj_9617,person,applying cream
L26_V238,237.36,L26_V238_obj_9640,person,playing volleyball
L26_V238,247.2,L26_V238_obj_9645,person,playing volleyball
L26_V238,275.76,L26_V238_obj_9653,person,playing volleyball
L26_V238,279.36,L26_V238_obj_9653,person,playing volleyball
L26_V238,279.36,L26_V238_obj_9654,person,dribbling basketball
L26_V238,290.88,L26_V238_obj_9653,person,dribbling basketball
L26_V239,50.4,L26_V239_obj_25750,person,playing volleyball
L26_V239,61.68,L26_V239_obj_25761,person,breading or breadcrumbing
L26_V239,66.24,L26_V239_obj_25764,person,cutting watermelon
L26_V239,69.84,L26_V239_obj_25768,person,cutting pineapple
L26_V239,100.32,L26_V239_obj_25783,person,playing volleyball
L26_V239,108.96,L26_V239_obj_25796,person,cooking chicken
L26_V239,120.24,L26_V239_obj_25807,person,tasting food
L26_V239,128.88,L26_V239_obj_25807,person,cooking chicken
L26_V239,161.76,L26_V239_obj_25820,person,cooking chicken
L26_V239,173.76,L26_V239_obj_25826,person,peeling apples
L26_V239,182.4,L26_V239_obj_25826,person,peeling apples
L26_V239,186.0,L26_V239_obj_25834,person,peeling apples
L26_V239,188.64,L26_V239_obj_25826,person,making pizza
L26_V239,204.48,L26_V239_obj_25836,person,making pizza
L26_V239,214.56,L26_V239_obj_25846,person,making sushi
L26_V239,227.52,L26_V239_obj_25848,person,cooking chicken
L26_V239,274.32,L26_V239_obj_25889,person,catching or throwing frisbee
L26_V239,293.76,L26_V239_obj_25897,person,playing volleyball
L26_V240,34.8,L26_V240_obj_7462,person,beatboxing
L26_V240,55.68,L26_V240_obj_7472,person,scrambling eggs
L26_V240,64.32,L26_V240_obj_7472,person,scrambling eggs
L26_V240,68.16,L26_V240_obj_7472,person,scrambling eggs
L26_V240,78.72,L26_V240_obj_7472,person,doing nails
L26_V240,103.68,L26_V240_obj_7497,person,making tea
L26_V240,111.12,L26_V240_obj_7497,person,making tea
L26_V240,227.04,L26_V240_obj_7590,person,tying tie
L26_V240,272.88,L26_V240_obj_7614,person,playing volleyball
L26_V240,276.48,L26_V240_obj_7614,person,playing volleyball
L26_V241,30.0,L26_V241_obj_522,person,dribbling basketball
L26_V241,30.0,L26_V241_obj_523,person,playing volleyball
L26_V241,52.8,L26_V241_obj_537,person,playing volleyball
L26_V241,62.16,L26_V241_obj_538,person,shaking hands
L26_V241,94.56,L26_V241_obj_555,person,playing volleyball
L26_V241,136.8,L26_V241_obj_571,person,scrambling eggs
L26_V241,147.84,L26_V241_obj_582,person,doing nails
L26_V241,270.72,L26_V241_obj_650,person,rock scissors paper
L26_V241,288.72,L26_V241_obj_657,person,playing volleyball
L26_V241,292.32,L26_V241_obj_657,person,answering questions
L26_V242,12.48,L26_V242_obj_2346,person,playing badminton
L26_V242,16.32,L26_V242_obj_2348,person,answering questions
L26_V242,16.32,L26_V242_obj_2349,person,arranging flowers
L26_V242,22.32,L26_V242_obj_2348,person,answering questions
L26_V242,22.32,L26_V242_obj_2349,person,arranging flowers
L26_V242,66.24,L26_V242_obj_2357,person,playing volleyball
L26_V242,103.2,L26_V242_obj_2366,person,cooking chicken
L26_V242,109.2,L26_V242_obj_2366,person,cooking chicken
L26_V242,157.68,L26_V242_obj_2411,person,sign language interpreting
L26_V242,163.68,L26_V242_obj_2418,person,washing hands
L26_V242,176.88,L26_V242_obj_2418,person,arm wrestling
L26_V242,287.76,L26_V242_obj_2468,person,answering questions
L26_V242,291.36,L26_V242_obj_2468,person,answering questions
L26_V243,15.84,L26_V243_obj_9661,person,playing volleyball
L26_V243,29.28,L26_V243_obj_9668,person,playing volleyball
L26_V243,36.96,L26_V243_obj_9668,person,playing volleyball
L26_V243,65.04,L26_V243_obj_9674,person,dribbling basketball
L26_V243,88.8,L26_V243_obj_9697,person,rock scissors paper
L26_V243,94.56,L26_V243_obj_9704,person,arranging flowers
L26_V243,161.52,L26_V243_obj_9733,person,tasting food
L26_V243,168.72,L26_V243_obj_9733,person,wrapping present
L26_V243,172.32,L26_V243_obj_9733,person,tying tie
L26_V243,181.68,L26_V243_obj_9747,person,folding napkins
L26_V243,238.32,L26_V243_obj_9773,person,rock scissors paper
L26_V243,267.12,L26_V243_obj_9794,person,washing hands
L26_V243,297.84,L26_V243_obj_9802,person,beatboxing
L26_V244,19.2,L26_V244_obj_3652,person,using computer
L26_V244,31.92,L26_V244_obj_3663,person,playing volleyball
L26_V244,34.08,L26_V244_obj_3655,person,arranging flowers
L26_V244,35.52,L26_V244_obj_3663,person,playing volleyball
L26_V244,39.36,L26_V244_obj_3663,person,playing volleyball
L26_V244,43.2,L26_V244_obj_3663,person,playing volleyball
L26_V244,80.16,L26_V244_obj_3666,person,playing volleyball
L26_V244,80.16,L26_V244_obj_3667,person,answering questions
L26_V244,95.52,L26_V244_obj_3667,person,answering questions
L26_V244,96.72,L26_V244_obj_3666,person,playing volleyball
L26_V244,120.72,L26_V244_obj_3692,person,making tea
L26_V244,207.12,L26_V244_obj_3735,person,answering questions
L26_V244,215.52,L26_V244_obj_3737,person,making tea
L26_V244,228.0,L26_V244_obj_3745,person,answering questions
L26_V244,242.16,L26_V244_obj_3753,person,playing volleyball
L26_V244,242.88,L26_V244_obj_3745,person,answering questions
L26_V244,251.76,L26_V244_obj_3745,person,playing volleyball
L26_V244,267.36,L26_V244_obj_3757,person,making tea
L26_V244,275.04,L26_V244_obj_3757,person,kissing
L26_V244,282.0,L26_V244_obj_3759,person,answering questions
L26_V244,282.96,L26_V244_obj_3757,person,kissing
L26_V244,297.6,L26_V244_obj_3761,person,playing volleyball
L26_V244,297.84,L26_V244_obj_3762,person,dribbling basketball
L26_V244,301.2,L26_V244_obj_3761,person,answering questions
L26_V245,17.04,L26_V245_obj_7620,person,playing badminton
L26_V245,26.64,L26_V245_obj_7620,person,playing volleyball
L26_V245,30.48,L26_V245_obj_7620,person,playing badminton
L26_V245,61.44,L26_V245_obj_7633,person,dribbling basketball
L26_V245,68.88,L26_V245_obj_7634,person,cutting nails
L26_V245,92.16,L26_V245_obj_7651,person,rock scissors paper
L26_V245,114.0,L26_V245_obj_7664,person,dribbling basketball
L26_V245,148.08,L26_V245_obj_7687,person,dribbling basketball
L26_V245,163.92,L26_V245_obj_7682,person,answering questions
L26_V245,184.08,L26_V245_obj_7706,person,doing nails
L26_V245,190.8,L26_V245_obj_7704,person,dribbling basketball
L26_V245,219.12,L26_V245_obj_7718,person,playing volleyball
L26_V245,252.24,L26_V245_obj_7726,person,answering questions
L26_V245,255.6,L26_V245_obj_7725,person,dribbling basketball
L26_V245,291.84,L26_V245_obj_7735,person,answering questions
L26_V245,299.28,L26_V245_obj_7735,person,dribbling basketball
L26_V245,300.0,L26_V245_obj_7737,person,answering questions
L26_V246,27.12,L26_V246_obj_7294,person,rock scissors paper
L26_V246,32.64,L26_V246_obj_7291,person,playing volleyball
L26_V246,38.4,L26_V246_obj_7298,person,arranging flowers
L26_V246,42.0,L26_V246_obj_7298,person,answering questions
L26_V246,42.96,L26_V246_obj_7291,person,yoga
L26_V246,48.0,L26_V246_obj_7299,person,arranging flowers
L26_V246,84.24,L26_V246_obj_7302,person,answering questions
L26_V246,87.84,L26_V246_obj_7302,person,playing volleyball
L26_V246,114.96,L26_V246_obj_7322,person,opening bottle
L26_V246,120.72,L26_V246_obj_7326,person,answering questions
L26_V246,130.8,L26_V246_obj_7326,person,answering questions
L26_V246,134.64,L26_V246_obj_7326,person,answering questions
L26_V246,139.44,L26_V246_obj_7333,person,doing nails
L26_V246,142.08,L26_V246_obj_7326,person,rock scissors paper
L26_V246,155.76,L26_V246_obj_7333,person,tai chi
L26_V246,163.44,L26_V246_obj_7333,person,answering questions
L26_V246,181.92,L26_V246_obj_7355,person,rock scissors paper
L26_V246,221.76,L26_V246_obj_7360,person,answering questions
L26_V246,238.32,L26_V246_obj_7360,person,tai chi
L26_V246,260.88,L26_V246_obj_7382,person,tasting food
L26_V246,289.68,L26_V246_obj_7389,person,playing volleyball
L26_V246,293.28,L26_V246_obj_7390,person,playing volleyball
L26_V246,297.12,L26_V246_obj_7389,person,answering questions
L26_V247,12.48,L26_V247_obj_8806,person,tasting food
L26_V247,12.72,L26_V247_obj_8807,person,shaking hands
L26_V247,17.52,L26_V247_obj_8807,person,kissing
L26_V247,23.76,L26_V247_obj_8806,person,kissing
L26_V247,28.08,L26_V247_obj_8809,person,tasting food
L26_V247,31.92,L26_V247_obj_8809,person,tasting food
L26_V247,35.76,L26_V247_obj_8809,person,playing volleyball
L26_V247,92.16,L26_V247_obj_8833,person,making tea
L26_V247,114.48,L26_V247_obj_8842,person,doing nails
L26_V247,119.04,L26_V247_obj_8844,person,doing nails
L26_V247,124.56,L26_V247_obj_8847,person,cutting nails
L26_V247,139.44,L26_V247_obj_8850,person,doing nails
L26_V247,145.44,L26_V247_obj_8850,person,building cabinet
L26_V247,292.8,L26_V247_obj_8928,person,playing volleyball
L26_V247,296.4,L26_V247_obj_8928,person,playing volleyball
L26_V247,296.4,L26_V247_obj_8929,person,answering questions
L26_V248,12.48,L26_V248_obj_9808,person,arranging flowers
L26_V248,38.16,L26_V248_obj_9810,person,rock scissors paper
L26_V248,67.68,L26_V248_obj_9815,person,dribbling basketball
L26_V248,81.36,L26_V248_obj_9829,person,answering questions
L26_V248,95.52,L26_V248_obj_9838,person,scrambling eggs
L26_V248,109.92,L26_V248_obj_9849,person,playing volleyball
L26_V248,135.36,L26_V248_obj_9854,person,making jewelry
L26_V248,147.84,L26_V248_obj_9859,person,mopping floor
L26_V248,154.08,L26_V248_obj_9854,person,bandaging
L26_V248,167.28,L26_V248_obj_9859,person,washing hands
L26_V248,177.12,L26_V248_obj_9875,person,washing hands
L26_V248,236.4,L26_V248_obj_9897,person,answering questions
L26_V248,241.92,L26_V248_obj_9899,person,sign language interpreting
L26_V248,243.84,L26_V248_obj_9897,person,dribbling basketball
L26_V248,245.52,L26_V248_obj_9899,person,tossing coin
L26_V248,292.32,L26_V248_obj_9913,person,answering questions
L26_V248,295.92,L26_V248_obj_9914,person,playing volleyball
L26_V248,298.32,L26_V248_obj_9915,person,answering questions
L26_V249,65.04,L26_V249_obj_41934,person,tossing coin
L26_V249,82.56,L26_V249_obj_41946,person,making sushi
L26_V249,116.64,L26_V249_obj_41984,person,cooking chicken
L26_V249,117.84,L26_V249_obj_41991,person,baking cookies
L26_V249,126.96,L26_V249_obj_41991,person,cooking chicken
L26_V249,137.04,L26_V249_obj_41984,person,cooking chicken
L26_V249,141.36,L26_V249_obj_42005,person,breading or breadcrumbing
L26_V249,143.52,L26_V249_obj_41984,person,tossing salad
L26_V249,146.64,L26_V249_obj_42008,person,baking cookies
L26_V249,174.0,L26_V249_obj_42036,person,tasting food
L26_V249,178.56,L26_V249_obj_42043,person,cooking chicken
L26_V249,185.76,L26_V249_obj_42036,person,bandaging
L26_V249,210.72,L26_V249_obj_42064,person,making a sandwich
L26_V249,210.72,L26_V249_obj_42065,person,tasting food
L26_V249,216.48,L26_V249_obj_42068,person,cooking egg
L26_V249,269.52,L26_V249_obj_42089,person,catching or throwing frisbee
L26_V249,295.68,L26_V249_obj_42093,person,answering questions
L26_V249,299.52,L26_V249_obj_42093,person,answering questions
L26_V250,12.48,L26_V250_obj_7740,person,rock scissors paper
L26_V250,16.08,L26_V250_obj_7740,person,rock scissors paper
L26_V250,24.0,L26_V250_obj_7742,person,answering questions
L26_V250,25.44,L26_V250_obj_7740,person,using computer
L26_V250,31.44,L26_V250_obj_7751,person,tasting food
L26_V250,35.52,L26_V250_obj_7742,person,shaking hands
L26_V250,44.88,L26_V250_obj_7751,person,answering questions
L26_V250,71.76,L26_V250_obj_7754,person,answering questions
L26_V250,71.76,L26_V250_obj_7755,person,dribbling basketball
L26_V250,98.16,L26_V250_obj_7756,person,playing volleyball
L26_V250,135.84,L26_V250_obj_7780,person,doing nails
L26_V250,145.2,L26_V250_obj_7780,person,scrambling eggs
L26_V250,188.16,L26_V250_obj_7816,person,making tea
L26_V250,204.96,L26_V250_obj_7837,person,playing volleyball
L26_V250,208.8,L26_V250_obj_7836,person,playing volleyball
L26_V250,214.56,L26_V250_obj_7842,person,answering questions
L26_V250,252.96,L26_V250_obj_7869,person,playing volleyball
L26_V250,263.76,L26_V250_obj_7873,person,doing nails
L26_V250,271.68,L26_V250_obj_7873,person,rock scissors paper
L26_V250,278.88,L26_V250_obj_7882,person,texting
L26_V250,296.88,L26_V250_obj_7888,person,playing volleyball
L26_V251,12.48,L26_V251_obj_662,person,rock scissors paper
L26_V251,23.76,L26_V251_obj_663,person,playing volleyball
L26_V251,27.6,L26_V251_obj_663,person,rock scissors paper
L26_V251,36.24,L26_V251_obj_663,person,kissing
L26_V251,36.48,L26_V251_obj_671,person,answering questions
L26_V251,66.24,L26_V251_obj_682,person,dribbling basketball
L26_V251,66.24,L26_V251_obj_683,person,playing volleyball
L26_V251,69.84,L26_V251_obj_682,person,dribbling basketball
L26_V251,73.68,L26_V251_obj_682,person,dribbling basketball
L26_V251,73.68,L26_V251_obj_683,person,playing volleyball
L26_V251,102.0,L26_V251_obj_694,person,playing volleyball
L26_V251,115.44,L26_V251_obj_705,person,cutting nails
L26_V251,126.0,L26_V251_obj_712,person,doing nails
L26_V251,129.12,L26_V251_obj_694,person,massaging feet
L26_V251,143.28,L26_V251_obj_712,person,massaging feet
L26_V251,157.68,L26_V251_obj_729,person,playing volleyball
L26_V251,161.52,L26_V251_obj_734,person,dribbling basketball
L26_V251,210.72,L26_V251_obj_766,person,rock scissors paper
L26_V251,251.52,L26_V251_obj_785,person,dribbling basketball
L26_V251,255.12,L26_V251_obj_785,person,dribbling basketball
L26_V251,255.12,L26_V251_obj_786,person,answering questions
L26_V251,293.04,L26_V251_obj_800,person,dribbling basketball
L26_V251,296.64,L26_V251_obj_800,person,answering questions
L26_V251,300.48,L26_V251_obj_800,person,answering questions
L26_V252,71.52,L26_V252_obj_2487,person,beatboxing
L26_V252,71.52,L26_V252_obj_2488,person,dribbling basketball
L26_V252,96.0,L26_V252_obj_2502,person,massaging feet
L26_V252,98.4,L26_V252_obj_2499,person,tying tie
L26_V252,107.76,L26_V252_obj_2506,person,dribbling basketball
L26_V252,175.92,L26_V252_obj_2540,person,shaking hands
L26_V252,179.52,L26_V252_obj_2541,person,answering questions
L26_V252,221.04,L26_V252_obj_2549,person,cleaning shoes
L26_V252,264.72,L26_V252_obj_2563,person,beatboxing
L26_V252,290.64,L26_V252_obj_2568,person,answering questions
L26_V252,290.64,L26_V252_obj_2569,person,dribbling basketball
L26_V252,294.24,L26_V252_obj_2568,person,rock scissors paper
L26_V252,294.24,L26_V252_obj_2569,person,playing volleyball
L26_V252,298.08,L26_V252_obj_2568,person,beatboxing
L26_V252,298.08,L26_V252_obj_2569,person,dribbling basketball
L26_V252,301.92,L26_V252_obj_2569,person,dribbling basketball
L26_V253,19.92,L26_V253_obj_9921,person,playing volleyball
L26_V253,21.84,L26_V253_obj_9923,person,playing volleyball
L26_V253,23.76,L26_V253_obj_9921,person,answering questions
L26_V253,31.44,L26_V253_obj_9921,person,answering questions
L26_V253,32.4,L26_V253_obj_9923,person,playing volleyball
L26_V253,35.28,L26_V253_obj_9921,person,tasting food
L26_V253,68.4,L26_V253_obj_9933,person,answering questions
L26_V253,87.36,L26_V253_obj_9943,person,doing nails
L26_V253,129.36,L26_V253_obj_9976,person,doing nails
L26_V253,135.84,L26_V253_obj_9976,person,washing hands
L26_V253,145.2,L26_V253_obj_9985,person,kissing
L26_V253,156.96,L26_V253_obj_9996,person,massaging back
L26_V253,160.32,L26_V253_obj_9986,person,washing hands
L26_V253,180.48,L26_V253_obj_10011,person,answering questions
L26_V253,209.76,L26_V253_obj_10027,person,answering questions
L26_V253,217.2,L26_V253_obj_10027,person,answering questions
L26_V253,275.76,L26_V253_obj_10061,person,kissing
L26_V253,290.88,L26_V253_obj_10064,person,playing volleyball
L26_V253,294.48,L26_V253_obj_10064,person,answering questions
L26_V253,298.32,L26_V253_obj_10064,person,answering questions
L26_V254,12.24,L26_V254_obj_3765,person,tasting food
L26_V254,22.32,L26_V254_obj_3770,person,rock scissors paper
L26_V254,25.44,L26_V254_obj_3769,person,answering questions
L26_V254,29.28,L26_V254_obj_3770,person,tasting food
L26_V254,33.12,L26_V254_obj_3769,person,arm wrestling
L26_V254,33.12,L26_V254_obj_3770,person,tasting food
L26_V254,36.96,L26_V254_obj_3770,person,playing volleyball
L26_V254,40.8,L26_V254_obj_3769,person,playing volleyball
L26_V254,72.72,L26_V254_obj_3781,person,playing volleyball
L26_V254,117.36,L26_V254_obj_3802,person,answering questions
L26_V254,118.32,L26_V254_obj_3814,person,frying vegetables
L26_V254,142.08,L26_V254_obj_3839,person,rock scissors paper
L26_V254,147.6,L26_V254_obj_3839,person,washing hands
L26_V254,152.88,L26_V254_obj_3839,person,making jewelry
L26_V254,166.32,L26_V254_obj_3849,person,shaking hands
L26_V254,169.92,L26_V254_obj_3849,person,opening bottle
L26_V254,288.72,L26_V254_obj_3907,person,answering questions
L26_V255,12.24,L26_V255_obj_7893,person,salsa dancing
L26_V255,15.84,L26_V255_obj_7893,person,rock scissors paper
L26_V255,19.68,L26_V255_obj_7893,person,playing volleyball
L26_V255,23.52,L26_V255_obj_7893,person,rock scissors paper
L26_V255,28.8,L26_V255_obj_7900,person,rock scissors paper
L26_V255,32.4,L26_V255_obj_7900,person,rock scissors paper
L26_V255,66.24,L26_V255_obj_7905,person,beatboxing
L26_V255,69.84,L26_V255_obj_7906,person,playing volleyball
